#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1824000      1.90e-01      7.64e-04      4.73e-02    1.5e-05
1825000      2.52e-01      3.43e-03      6.21e-02    1.5e-05
1826000      2.20e-01      2.46e-03      5.46e-02    1.5e-05
1827000      2.18e-01      4.29e-05      5.47e-02    1.5e-05
1828000      2.00e-01      5.41e-04      5.00e-02    1.5e-05
1829000      2.54e-01      2.08e-04      6.36e-02    1.5e-05
1830000      2.07e-01      1.58e-04      5.21e-02    1.5e-05
1831000      2.18e-01      1.38e-04      5.50e-02    1.5e-05
1832000      2.21e-01      4.66e-04      5.57e-02    1.5e-05
1833000      2.17e-01      3.25e-04      5.46e-02    1.5e-05
1834000      2.19e-01      8.26e-04      5.50e-02    1.5e-05
1835000      4.36e-01      4.40e-04      1.10e-01    1.5e-05
1836000      2.11e-01      3.72e-04      5.35e-02    1.5e-05
1837000      2.08e-01      5.61e-04      5.26e-02    1.5e-05
1838000      1.97e-01      3.91e-04      4.99e-02    1.5e-05
1839000      2.73e-01      2.04e-03      6.88e-02    1.5e-05
1840000      2.08e-01      8.95e-04      5.29e-02    1.4e-05
1841000      1.85e-01      2.67e-03      4.63e-02    1.4e-05
1842000      2.03e-01      1.95e-03      5.12e-02    1.4e-05
1843000      1.98e-01      7.93e-04      5.03e-02    1.4e-05
1844000      2.47e-01      9.38e-04      6.28e-02    1.4e-05
1845000      2.87e-01      2.20e-04      7.34e-02    1.4e-05
1846000      2.11e-01      1.09e-03      5.38e-02    1.4e-05
1847000      2.26e-01      5.45e-05      5.79e-02    1.4e-05
1848000      2.31e-01      4.96e-04      5.90e-02    1.4e-05
1849000      2.29e-01      2.40e-03      5.79e-02    1.4e-05
1850000      2.18e-01      1.57e-03      5.58e-02    1.4e-05
1851000      1.93e-01      6.55e-04      4.95e-02    1.4e-05
1852000      2.03e-01      1.11e-03      5.22e-02    1.4e-05
1853000      2.04e-01      1.16e-03      5.24e-02    1.4e-05
1854000      1.96e-01      1.79e-03      5.01e-02    1.4e-05
1855000      2.12e-01      1.37e-03      5.47e-02    1.4e-05
1856000      1.91e-01      5.25e-04      4.94e-02    1.4e-05
1857000      1.97e-01      9.37e-04      5.09e-02    1.4e-05
1858000      2.17e-01      9.62e-04      5.61e-02    1.4e-05
1859000      1.89e-01      9.98e-04      4.87e-02    1.4e-05
1860000      2.33e-01      1.31e-03      6.03e-02    1.4e-05
1861000      2.22e-01      9.16e-04      5.77e-02    1.4e-05
1862000      1.91e-01      2.38e-04      4.96e-02    1.4e-05
1863000      2.35e-01      7.11e-04      6.10e-02    1.4e-05
1864000      2.01e-01      7.43e-04      5.22e-02    1.4e-05
1865000      2.38e-01      2.00e-03      6.18e-02    1.4e-05
1866000      2.44e-01      1.24e-03      6.37e-02    1.4e-05
1867000      2.06e-01      4.03e-03      5.19e-02    1.4e-05
1868000      2.67e-01      3.12e-03      6.89e-02    1.4e-05
1869000      2.22e-01      4.09e-04      5.80e-02    1.4e-05
1870000      2.82e-01      9.34e-04      7.41e-02    1.3e-05
1871000      2.06e-01      6.69e-04      5.42e-02    1.3e-05
1872000      3.32e-01      3.74e-04      8.72e-02    1.3e-05
1873000      2.24e-01      6.04e-04      5.89e-02    1.3e-05
1874000      1.96e-01      1.22e-04      5.15e-02    1.3e-05
1875000      2.19e-01      4.86e-04      5.78e-02    1.3e-05
1876000      2.91e-01      2.55e-03      7.63e-02    1.3e-05
1877000      2.40e-01      1.76e-03      6.31e-02    1.3e-05
1878000      2.72e-01      1.42e-03      7.17e-02    1.3e-05
1879000      3.15e-01      1.35e-03      8.32e-02    1.3e-05
1880000      2.18e-01      2.69e-03      5.73e-02    1.3e-05
1881000      2.20e-01      1.06e-03      5.82e-02    1.3e-05
1882000      2.09e-01      3.34e-05      5.54e-02    1.3e-05
1883000      2.17e-01      1.17e-03      5.75e-02    1.3e-05
1884000      2.00e-01      1.84e-03      5.29e-02    1.3e-05
1885000      1.89e-01      1.49e-03      5.02e-02    1.3e-05
1886000      2.27e-01      4.59e-04      6.07e-02    1.3e-05
1887000      2.07e-01      1.30e-03      5.51e-02    1.3e-05
1888000      2.20e-01      1.74e-03      5.85e-02    1.3e-05
1889000      2.06e-01      2.09e-03      5.46e-02    1.3e-05
1890000      2.53e-01      8.17e-04      6.79e-02    1.3e-05
1891000      1.82e-01      2.50e-03      4.81e-02    1.3e-05
1892000      2.07e-01      1.91e-03      5.51e-02    1.3e-05
1893000      3.05e-01      1.03e-03      8.18e-02    1.3e-05
1894000      2.19e-01      3.57e-05      5.89e-02    1.3e-05
1895000      1.85e-01      2.96e-04      5.00e-02    1.3e-05
1896000      2.15e-01      1.27e-03      5.79e-02    1.3e-05
1897000      2.11e-01      3.90e-04      5.70e-02    1.3e-05
1898000      3.04e-01      2.51e-03      8.17e-02    1.3e-05
1899000      2.10e-01      3.83e-04      5.66e-02    1.3e-05
1900000      2.37e-01      1.24e-03      6.43e-02    1.3e-05
1901000      2.06e-01      2.09e-03      5.53e-02    1.3e-05
1902000      1.92e-01      8.76e-04      5.20e-02    1.3e-05
1903000      2.02e-01      5.07e-04      5.49e-02    1.3e-05
1904000      1.97e-01      1.05e-03      5.32e-02    1.3e-05
1905000      1.98e-01      2.50e-04      5.41e-02    1.2e-05
1906000      2.00e-01      4.15e-04      5.47e-02    1.2e-05
1907000      1.94e-01      5.72e-04      5.28e-02    1.2e-05
1908000      2.15e-01      4.93e-05      5.87e-02    1.2e-05
1909000      2.04e-01      1.04e-03      5.54e-02    1.2e-05
1910000      1.92e-01      6.53e-04      5.25e-02    1.2e-05
1911000      2.09e-01      2.78e-03      5.66e-02    1.2e-05
1912000      1.82e-01      2.32e-04      5.00e-02    1.2e-05
1913000      2.04e-01      9.12e-04      5.58e-02    1.2e-05
1914000      1.76e-01      3.34e-05      4.83e-02    1.2e-05
1915000      2.01e-01      6.23e-04      5.54e-02    1.2e-05
1916000      2.25e-01      5.05e-04      6.20e-02    1.2e-05
1917000      2.21e-01      1.25e-03      6.07e-02    1.2e-05
1918000      1.94e-01      1.17e-03      5.34e-02    1.2e-05
1919000      2.01e-01      6.95e-04      5.54e-02    1.2e-05
1920000      2.12e-01      1.87e-03      5.84e-02    1.2e-05
1921000      2.10e-01      1.22e-04      5.83e-02    1.2e-05
1922000      2.23e-01      2.10e-04      6.18e-02    1.2e-05
1923000      2.28e-01      2.89e-04      6.31e-02    1.2e-05
1924000      2.16e-01      5.19e-04      6.00e-02    1.2e-05
1925000      2.09e-01      7.48e-04      5.81e-02    1.2e-05
1926000      2.37e-01      3.78e-04      6.61e-02    1.2e-05
1927000      2.17e-01      1.04e-03      6.03e-02    1.2e-05
1928000      2.09e-01      6.19e-05      5.83e-02    1.2e-05
1929000      1.92e-01      3.81e-05      5.35e-02    1.2e-05
1930000      1.76e-01      1.80e-03      4.88e-02    1.2e-05
1931000      1.98e-01      1.72e-03      5.50e-02    1.2e-05
1932000      1.90e-01      2.03e-03      5.27e-02    1.2e-05
1933000      2.24e-01      1.35e-03      6.24e-02    1.2e-05
1934000      2.20e-01      2.02e-03      6.12e-02    1.2e-05
1935000      2.41e-01      2.74e-04      6.79e-02    1.2e-05
1936000      1.95e-01      6.63e-04      5.48e-02    1.2e-05
1937000      2.01e-01      1.67e-05      5.66e-02    1.2e-05
1938000      2.00e-01      3.06e-04      5.63e-02    1.2e-05
1939000      1.80e-01      8.69e-04      5.07e-02    1.2e-05
1940000      1.74e-01      8.92e-04      4.90e-02    1.1e-05
1941000      2.15e-01      3.84e-04      6.07e-02    1.1e-05
1942000      1.97e-01      6.77e-04      5.58e-02    1.1e-05
1943000      2.33e-01      9.03e-04      6.58e-02    1.1e-05
1944000      2.35e-01      2.55e-03      6.58e-02    1.1e-05
1945000      2.72e-01      4.35e-04      7.73e-02    1.1e-05
1946000      1.82e-01      1.94e-03      5.13e-02    1.1e-05
1947000      1.93e-01      2.73e-05      5.48e-02    1.1e-05
1948000      1.80e-01      8.25e-04      5.11e-02    1.1e-05
1949000      2.16e-01      1.41e-03      6.12e-02    1.1e-05
1950000      1.93e-01      5.21e-04      5.51e-02    1.1e-05
1951000      1.95e-01      4.30e-04      5.59e-02    1.1e-05
1952000      1.86e-01      9.96e-04      5.30e-02    1.1e-05
1953000      3.69e-01      3.07e-03      1.05e-01    1.1e-05
1954000      2.09e-01      5.55e-04      5.98e-02    1.1e-05
1955000      2.25e-01      2.59e-03      6.40e-02    1.1e-05
1956000      1.98e-01      1.04e-04      5.69e-02    1.1e-05
1957000      1.99e-01      1.35e-03      5.69e-02    1.1e-05
1958000      1.88e-01      1.88e-03      5.36e-02    1.1e-05
1959000      1.88e-01      1.61e-04      5.41e-02    1.1e-05
1960000      1.94e-01      2.24e-03      5.54e-02    1.1e-05
1961000      2.11e-01      8.66e-04      6.09e-02    1.1e-05
1962000      1.77e-01      1.10e-03      5.10e-02    1.1e-05
1963000      2.76e-01      1.91e-03      7.96e-02    1.1e-05
1964000      1.86e-01      2.10e-03      5.31e-02    1.1e-05
1965000      1.98e-01      6.96e-04      5.75e-02    1.1e-05
1966000      1.85e-01      4.61e-04      5.38e-02    1.1e-05
1967000      2.08e-01      1.44e-03      6.02e-02    1.1e-05
1968000      1.78e-01      2.09e-03      5.12e-02    1.1e-05
1969000      1.87e-01      1.03e-03      5.42e-02    1.1e-05
1970000      1.94e-01      1.19e-03      5.66e-02    1.1e-05
1971000      2.34e-01      6.09e-04      6.83e-02    1.1e-05
1972000      1.91e-01      1.37e-03      5.57e-02    1.1e-05
1973000      1.91e-01      4.04e-05      5.57e-02    1.1e-05
1974000      2.13e-01      7.28e-04      6.21e-02    1.1e-05
1975000      2.80e-01      1.44e-03      8.22e-02    1.1e-05
1976000      1.99e-01      3.59e-05      5.84e-02    1.1e-05
1977000      1.86e-01      1.06e-04      5.46e-02    1.1e-05
1978000      2.22e-01      9.49e-04      6.53e-02    1.1e-05
1979000      1.76e-01      2.27e-05      5.18e-02    1.1e-05
1980000      1.72e-01      7.83e-04      5.07e-02    1.0e-05
1981000      2.13e-01      2.64e-03      6.20e-02    1.0e-05
1982000      1.78e-01      1.01e-04      5.27e-02    1.0e-05
1983000      1.72e-01      6.34e-04      5.08e-02    1.0e-05
1984000      2.00e-01      2.95e-04      5.91e-02    1.0e-05
1985000      1.97e-01      1.30e-04      5.85e-02    1.0e-05
1986000      1.59e-01      2.45e-05      4.72e-02    1.0e-05
1987000      1.63e-01      4.93e-04      4.82e-02    1.0e-05
1988000      2.21e-01      6.51e-04      6.57e-02    1.0e-05
1989000      2.19e-01      1.24e-03      6.49e-02    1.0e-05
1990000      1.76e-01      1.66e-03      5.20e-02    1.0e-05
1991000      1.96e-01      1.46e-04      5.86e-02    1.0e-05
1992000      1.88e-01      4.88e-05      5.61e-02    1.0e-05
1993000      1.56e-01      6.84e-04      4.64e-02    1.0e-05
1994000      1.99e-01      6.34e-04      5.93e-02    1.0e-05
1995000      1.82e-01      1.86e-04      5.46e-02    1.0e-05
1996000      1.87e-01      2.29e-04      5.60e-02    1.0e-05
1997000      1.87e-01      5.46e-04      5.62e-02    1.0e-05
1998000      1.88e-01      1.14e-03      5.64e-02    1.0e-05
1999000      2.11e-01      9.61e-04      6.31e-02    1.0e-05
2000000      1.77e-01      1.19e-03      5.33e-02    1.0e-05
2001000      1.93e-01      3.20e-06      5.82e-02    1.0e-05
2002000      1.90e-01      3.79e-04      5.72e-02    1.0e-05
2003000      1.92e-01      8.78e-05      5.80e-02    1.0e-05
2004000      1.96e-01      8.55e-04      5.90e-02    1.0e-05
2005000      1.90e-01      1.22e-03      5.73e-02    9.9e-06
2006000      1.97e-01      3.16e-03      5.84e-02    9.9e-06
2007000      1.96e-01      1.11e-03      5.94e-02    9.9e-06
2008000      1.80e-01      1.91e-04      5.46e-02    9.9e-06
2009000      1.83e-01      1.86e-03      5.49e-02    9.9e-06
2010000      1.67e-01      5.70e-04      5.10e-02    9.8e-06
2011000      1.95e-01      7.75e-04      5.93e-02    9.8e-06
2012000      1.64e-01      1.72e-03      4.94e-02    9.8e-06
2013000      1.60e-01      1.69e-05      4.87e-02    9.8e-06
2014000      2.18e-01      7.48e-04      6.62e-02    9.8e-06
2015000      1.80e-01      2.44e-04      5.51e-02    9.7e-06
2016000      1.69e-01      4.09e-04      5.16e-02    9.7e-06
2017000      1.96e-01      9.52e-04      5.99e-02    9.7e-06
2018000      1.89e-01      2.21e-03      5.73e-02    9.7e-06
2019000      1.86e-01      4.35e-05      5.71e-02    9.7e-06
2020000      1.61e-01      1.23e-03      4.93e-02    9.5e-06
2021000      1.77e-01      3.84e-04      5.46e-02    9.5e-06
2022000      1.70e-01      2.16e-04      5.25e-02    9.5e-06
2023000      1.78e-01      8.48e-04      5.48e-02    9.5e-06
2024000      1.89e-01      4.64e-04      5.80e-02    9.5e-06
2025000      1.81e-01      1.97e-04      5.60e-02    9.4e-06
2026000      1.80e-01      6.49e-05      5.57e-02    9.4e-06
2027000      1.94e-01      1.14e-03      5.98e-02    9.4e-06
2028000      1.86e-01      2.83e-04      5.75e-02    9.4e-06
2029000      2.02e-01      2.06e-03      6.21e-02    9.4e-06
2030000      1.75e-01      1.11e-04      5.46e-02    9.3e-06
2031000      1.65e-01      4.34e-05      5.13e-02    9.3e-06
2032000      1.82e-01      1.48e-03      5.64e-02    9.3e-06
2033000      1.58e-01      6.72e-04      4.92e-02    9.3e-06
2034000      1.69e-01      7.65e-04      5.25e-02    9.3e-06
2035000      2.00e-01      7.16e-04      6.26e-02    9.2e-06
2036000      1.99e-01      3.06e-04      6.22e-02    9.2e-06
2037000      1.72e-01      1.69e-03      5.32e-02    9.2e-06
2038000      1.35e-01      6.05e-04      4.23e-02    9.2e-06
2039000      1.78e-01      1.77e-03      5.52e-02    9.2e-06
2040000      1.70e-01      4.87e-04      5.34e-02    9.1e-06
2041000      1.95e-01      4.53e-04      6.14e-02    9.1e-06
2042000      1.86e-01      1.47e-03      5.82e-02    9.1e-06
2043000      1.71e-01      1.10e-03      5.37e-02    9.1e-06
2044000      2.58e-01      4.86e-04      8.12e-02    9.1e-06
2045000      1.74e-01      8.87e-04      5.50e-02    9.0e-06
2046000      1.63e-01      4.52e-05      5.16e-02    9.0e-06
2047000      1.84e-01      3.28e-04      5.81e-02    9.0e-06
2048000      1.65e-01      2.40e-03      5.12e-02    9.0e-06
2049000      1.89e-01      2.48e-04      5.96e-02    9.0e-06
2050000      2.03e-01      1.56e-03      6.41e-02    8.9e-06
2051000      1.70e-01      5.02e-04      5.41e-02    8.9e-06
2052000      1.62e-01      1.36e-03      5.11e-02    8.9e-06
2053000      2.00e-01      1.36e-03      6.31e-02    8.9e-06
2054000      2.18e-01      9.89e-04      6.92e-02    8.9e-06
2055000      1.82e-01      1.55e-03      5.77e-02    8.8e-06
2056000      1.75e-01      1.25e-04      5.60e-02    8.8e-06
2057000      1.78e-01      5.82e-04      5.67e-02    8.8e-06
2058000      1.65e-01      1.11e-03      5.24e-02    8.8e-06
2059000      1.82e-01      1.43e-03      5.79e-02    8.8e-06
2060000      2.06e-01      1.81e-03      6.58e-02    8.7e-06
2061000      2.10e-01      6.83e-04      6.74e-02    8.7e-06
2062000      2.05e-01      1.23e-05      6.59e-02    8.7e-06
2063000      1.68e-01      6.49e-04      5.40e-02    8.7e-06
2064000      2.11e-01      1.61e-04      6.76e-02    8.7e-06
2065000      1.91e-01      1.12e-03      6.13e-02    8.6e-06
2066000      1.82e-01      2.02e-03      5.80e-02    8.6e-06
2067000      1.81e-01      4.49e-04      5.84e-02    8.6e-06
2068000      1.83e-01      3.00e-04      5.92e-02    8.6e-06
2069000      1.64e-01      2.69e-04      5.28e-02    8.6e-06
2070000      1.57e-01      1.40e-04      5.09e-02    8.5e-06
2071000      1.86e-01      2.16e-03      5.97e-02    8.5e-06
2072000      1.24e-01      7.34e-04      4.01e-02    8.5e-06
2073000      1.70e-01      1.29e-03      5.49e-02    8.5e-06
2074000      2.08e-01      5.15e-04      6.76e-02    8.5e-06
2075000      1.80e-01      9.16e-05      5.86e-02    8.4e-06
2076000      1.88e-01      6.25e-04      6.13e-02    8.4e-06
2077000      1.57e-01      7.64e-04      5.09e-02    8.4e-06
2078000      1.58e-01      1.59e-03      5.11e-02    8.4e-06
2079000      1.72e-01      2.72e-05      5.61e-02    8.4e-06
2080000      1.75e-01      6.37e-04      5.74e-02    8.3e-06
2081000      1.70e-01      1.14e-03      5.56e-02    8.3e-06
2082000      1.83e-01      1.12e-03      5.99e-02    8.3e-06
2083000      2.18e-01      2.55e-03      7.06e-02    8.3e-06
2084000      1.70e-01      7.00e-04      5.56e-02    8.3e-06
2085000      1.48e-01      1.11e-03      4.86e-02    8.2e-06
2086000      2.03e-01      4.85e-04      6.68e-02    8.2e-06
2087000      1.68e-01      5.41e-04      5.54e-02    8.2e-06
2088000      3.40e-01      2.70e-03      1.12e-01    8.2e-06
2089000      1.75e-01      1.84e-03      5.71e-02    8.2e-06
2090000      1.75e-01      5.62e-04      5.80e-02    8.1e-06
2091000      1.58e-01      1.87e-04      5.23e-02    8.1e-06
2092000      1.73e-01      9.46e-04      5.73e-02    8.1e-06
2093000      1.68e-01      1.92e-03      5.50e-02    8.1e-06
2094000      1.56e-01      7.25e-04      5.14e-02    8.1e-06
2095000      1.54e-01      1.77e-03      5.07e-02    8.0e-06
2096000      2.23e-01      1.03e-03      7.40e-02    8.0e-06
2097000      1.52e-01      2.43e-04      5.06e-02    8.0e-06
2098000      1.61e-01      7.89e-05      5.36e-02    8.0e-06
2099000      1.84e-01      4.46e-05      6.14e-02    8.0e-06
2100000      1.98e-01      7.75e-04      6.61e-02    7.9e-06
2101000      1.68e-01      1.89e-04      5.62e-02    7.9e-06
2102000      1.84e-01      1.12e-03      6.12e-02    7.9e-06
2103000      1.93e-01      8.93e-04      6.45e-02    7.9e-06
2104000      2.10e-01      1.03e-03      7.03e-02    7.9e-06
2105000      1.58e-01      1.50e-03      5.29e-02    7.9e-06
2106000      1.98e-01      1.15e-03      6.64e-02    7.9e-06
2107000      1.74e-01      1.25e-04      5.85e-02    7.9e-06
2108000      2.00e-01      4.11e-04      6.71e-02    7.9e-06
2109000      1.58e-01      1.65e-04      5.32e-02    7.9e-06
2110000      1.95e-01      1.00e-03      6.58e-02    7.8e-06
2111000      2.16e-01      6.14e-04      7.30e-02    7.8e-06
2112000      1.71e-01      7.22e-04      5.77e-02    7.8e-06
2113000      3.71e-01      3.14e-03      1.25e-01    7.8e-06
2114000      1.96e-01      2.06e-03      6.55e-02    7.8e-06
2115000      1.98e-01      7.82e-05      6.73e-02    7.7e-06
2116000      1.83e-01      1.12e-03      6.19e-02    7.7e-06
2117000      1.54e-01      9.64e-04      5.22e-02    7.7e-06
2118000      1.67e-01      1.33e-03      5.64e-02    7.7e-06
2119000      1.66e-01      2.19e-04      5.65e-02    7.7e-06
2120000      1.44e-01      5.52e-04      4.91e-02    7.6e-06
2121000      1.92e-01      1.59e-03      6.50e-02    7.6e-06
2122000      1.64e-01      4.66e-05      5.59e-02    7.6e-06
2123000      2.13e-01      7.15e-04      7.28e-02    7.6e-06
2124000      1.72e-01      8.43e-04      5.87e-02    7.6e-06
2125000      1.56e-01      2.90e-04      5.35e-02    7.5e-06
